calculate-all,0.2.1,216591
calculate_bmi,0.1.1,4453
calculateBMI,0.2.0,6851
calculate-bot,0.0.3,8194
calculated,0.1.6,31185
calculated_attributes,0.5.0,90476
calculatediscount,0.0.0,3093
CalculateFines,0.0.0,2684
calculate_in_group,0.0.2,5002
calculateOnlineTime,0.0.0,1997
calculateprice,0.0.0,2011
calculate_time,0.1.2,1656
calculate_tip,0.1.1,4460
calculate-tip,0.0.3,2496
calculations,0.0.0,2015
calculations_by_time_range,0.2.4,31871
calculato,0.1.2,4644
calculator,0.0.1,5054
calculator4321,2.0.0,820
calculator7,0.0.4,10863
CalculatorApimatic,1.0.1,488
calculator_bogdan,0.1.0,2308
calculator_by_ira,0.1.0,571
calculator_demo,1.0.0,7623
calculator_demo1,0.1.0,823
calculatorext,1.0.0,490
calculatorext2,1.0.0,490
calculator_gA,0.1.0,457
calculatorjdsr,0.1.0,627
calculator-myshop,1.0.4,9141
Calculator-Package,2.3,2362
Calculator_Task,1.0,1685
calculator_test2,1.0,457
calculator-test-3200-sdk,0.6.0,699
Calculator_Test_Pack,1.0,518
calculator_v2_x,1.0.14,767
calculi,0.0.1,3861
calculo,1.0.2,4414
calculon,0.0.4,14299
calculose,0.0.1,4403
calculus,0.2.0,34649
calcv2test,1.0.0,1607
calc_working_hours,0.3.6,66564
calc_wramire5,0.1.0,3155
calc_wsalasg,0.0.3,7706
calc_yaguirre,0.0.2,3088
caldav,0.1,4729
caldav-icloud,0.3,4406
caldecott,0.0.5,51484
caldecott-client,0.0.2,318640
caldera,0.1.0,1749
calderin,0.0.7,22534
calderon_view_tool,0.1.0,2453
caleb-aasm,2.0.2,9234
caleb-chronic,0.3.0,6586
caleb-cloudfront_asset_host,1.0.6,22745
caleb-restful-authentication,1.1.1,3684
caleb-shorturl,0.8.9,9387
caleidenticon,0.8.0,3445
calendar,0.0.1,7125
calendar-assistant,0.15.0,26120
calendar_builder,0.0.1.rc,2307
calendar_china,2.0.0,5931
calendar_date_select,2.1.2,598405
calendar_date_select_rails3,1.16.2,4251
calendar_days,0.1.2,5670
calendar_formatter,0.1.0,3211
calendar_helper,0.2.6,392091
calendariffic,0.0.2,9718
calendario,0.3.0,20663
calendario_api,0.1.0,3586
calendarium-romanum,0.9.0,25161
calendarium-romanum-remote,0.3.0,6277
calendarize,0.1,4895
calendarjs-rails,1.0.10,4951
calendar_nike,0.0.2,6530
calendar-rails,4.0.0,2828
calendar_sniper,1.1.7,42731
calendar-to-queue,0.0.3,7386
calendar_view,0.0.8,31640
calendar_walker,1.0.2,15799
calendav,0.4.0,26801
calendly,0.14.0,290189
calendlyr,0.6.0,8161
calendrier,0.9.5,18276
calevipoeg-zeus,0.1.8,13937
calexcer,0.0.6,6695
cal_exporter,0.0.2,6772
calfilter,1.2.1,35207
calgo,0.0.4,5782
cal_heatmap_rails,0.0.3,10580
cal-heatmap-rails,3.6.2,291307
cali,0.2.0,9694
calib,0.1.2,5672
caliber,0.55.0,43947
calib-rails,0.1.12,17899
calibrate,0.0.2,6645
calibre-ruby,0.0.2,3900
calicli,1.0.2,1335
calico,0.1.4,20678
calife_usermanagement,0.1.0,7727
calificador,0.2.0,3711
california,1.1.0,7668
california-zephyr,0.1.0,4578
caliga,0.1.0,1895
caligari,0.1.0,3191
caligrafo,0.1.7,35592
calil,0.0.2,4155
calilen,0.1.1,2579
cal-ios-image-proc,0.0.3,4733
calios-uia-extension,0.0.6,17403
calios-uikit-extension,0.0.9,25551
caliper,0.0.2,7763
caliph,0.3.1,20651
cal-jp-holiday,1.1.0,6496
call,0.0.2,7665
callable,0.0.5,14491
callable_class,0.1.2,5567
callable-objects,0.1.0,2456
callable_operation,0.1.0,954
callable_symbol,1.0.0,4642
callable_tree,0.3.10,21375
call_action,3.0,9939
callapi,0.9.1,16556
callator,0.0.0,3120
callback,0.5.0,31607
callback-adapter,0.1.1,8920
callback-batch,0.1.0,4973
callbacker,0.1.0,410
callback-locker,0.1.0,3343
callback_request_bootstrap,0.2.0,7936
callback-ruby,0.0.1,2580
callbacks,0.0.3,14098
callbacks_attachable,3.0.1,51463
callback_skipper,1.0.0,58882
callbacks_rb,0.0.1,16148
callback_timer,0.0.1,3887
CallBaecker,0.0.5,14620
call_by_need,0.1.1,7248
callcache,0.2.0,14033
call_center,2.0.1,86457
call-center-api,1.0.0,2667
callchain,0.0.2,6587
callcounter,0.1.4,8296
callcredit,1.0.0,44057
calldata,1.0.0,1081
called,0.1.0,2536
called_from,0.1.0,10599
callee,0.3.6,38431
caller,0.1.0,2126
caller_class,0.0.1,8790
calleree,0.2.0,2750
caller_id,0.0.1,4837
caller_log,0.1.2,4471
caller_with_context,0.1.0,2718
callforth,0.7.4,10629
call_graph,2.0.2,17178
callgrapher,0.0.2,8144
callgraphy,0.2.1,4254
callidus,1.0.73,4911
calligraphy,0.3.1,9028
callilol_gem_test,0.0.1,4538
calling-carmen,1.0.0.2,7274
calliope,0.1.1,5004
calliper,0.0.2,6862
callisto,0.9.1,8647
call_logger,0.6.0,10626
callme,0.6.0,4360
call-me,0.0.2.3,642425
callmeback,1.2.2,22097
call_me_maybe,0.0.1,4042
call_me_ruby,1.2.0,15240
call_number_ranges,0.3.0,5301
call-of-duty,0.1.0,6929
calloutd,0.0.2,5203
callpixelsjs-rails,0.0.12,33273
callr,1.2.0,16030
callrail,0.2.9,18944
call_rail,0.1.0,3220
call_recorder_api,1.0.0,1998
call-recorder-api,1.2.0,6578
call-responder,0.0.3,7316
call-rota,0.0.1,3752
calls,0.0.1,578
call_searcher,0.1.1,4760
call_sheet,0.4.0,14952
callsign,2.2.0,23182
call_sign,0.0.2,6882
callsigns,1.1.7,7037
callsite,0.0.11,9739489
call_sp,0.0.3,6722
callstack,0.0.2,5409
call_stack,0.1.0.0,13480
callstacking-rails,0.1.39,16416
call_super,0.0.4,13655
calltouch_client,0.0.1,3257
callwith,0.0.2,8292
call_with_params,0.0.2,102189
cally,2.0.0,9561
call_your_name,0.1.0,413
calm,0.0.1,5339
calmness,0.0.2,3297
CalMon,0.0.5,16418
cal_months,1.0.0,5936
cal_months_rails3,1.2.2,12979
cal_months_rails4,1.2.2,2835
calore_produce,0.1.4.0,493
calorie,0.0.5,21372
caloriecalc,0.1.6,3699
calpack,7.1,2319
calpackage,1.0,1647
calrom,0.4.0,6220
cal-screenshot-resize,0.0.4,6577
caltime,0.0.2,5847
caltrain,0.1,23546
calview,1.1.1,2711
calvin,0.0.1,4509
calx_client,0.1.1,4520
caly,0.0.0,112
calypso,0.1.3,8687
calyx,0.22.0,109348
cam,0.0.1,4780
cama_contact_form,0.1.0,115167
cama_image_lightbox,0.1.0,2898
cama_language_editor,1.2,7297
camaleon_cms,2.7.5,259251
camaleon_cms_rails6,2.5.0,2158
camaleon_cms_rating,0.1.0,2430
camaleon_ecommerce,2.0.4,18728
camaleon_google_analytic,0.0.3,5648
camaleon_image_optimizer,1.1.0,15942
camaleon_lazy_loader,1.0.0,6268
camaleon_mailchimp,0.0.3.1,5572
camaleon_mandrill,0.0.4,7508
camaleon_media_paperclip,0.2.1,14375
camaleon_post_clone,0.0.1,4980
camaleon_post_created_at,0.0.1,2779
camaleon_post_order,0.0.2,3435
camaleon_sitemap_customizer,1.1.1,14488
camaleon_spree,0.0.3,6493
camaleon_user_tag,0.0.3.0,7642
camalian,0.2.2,42425
cama_meta_tag,1.7.2,63473
camara,0.1.0,3634
camaraderie,0.2.1,15118
camaras_valencia_es,0.0.2,8606
cama_subscriber,0.0.5,8185
camayoc,0.2.0,21841
cambelt,0.1.1,17981
cambio,0.1.0,5831
cambios,1.1.0,6667
cambium,1.3.2,67286
cambridge,0.0.1,4810
cambridge_tts,0.1.0,3051
camcapture,0.3.0,19080
camcorder,0.0.5,192768
camden_boyd_view_tool,0.1.0,2467
camdict,2.0.0,11463
camdram,1.2.1,7252
cameleon,0.1.8,28159
camelizable,0.0.3,9395
camellia,2.7.0,70147
camellia-rb,1.2,10242
camelot,0.0.0,5459
camelot_key_converter,0.1.0,3044
camel_patrol,1.1.1,13344
camelpunch-markup_validity,1.1.1,5763
camelpunch-rest-client,1.1.0,5421
camel_snake,0.9.1,4428
camel_snake_keys,1.1.0,35684
camel_snake_struct,0.3.2,59145
cameltoe,0.0.1,5348
camel_trail,1.0.0,9834
cameraman,0.0.2,9212
cameraplus,0.0.2,8642
camera_ruby,0.1.0,2625
camerata,0.0.1,2332
cameratag-ruby-api-client,0.0.1.beta,1386
CamerettaUnity,0.0.1,1639
cameroncox-git-blog,0.0.1,3667
cameroncox-mousetrap,0.6.2,67223
cameroncox-slicehost-tool,0.0.2,6466
cameroncox-slicehost-tools,0.0.3,3672
camerontaylor-em-http-request,0.1.7,3677
cameron_view_tool,0.1.0,2025
camertron-eprun,1.1.1,12336026
camertron-moar-lolspeak,0.0.2,4437
camertron-option,1.0.0,3879
camertron-rails-assets-codemirror,4.2.0,3791
camify,1.0.3,7354
camilla,0.0.1,2031
camilla_palindrome,0.2.0,718
camille,0.5.13,8103
camilo0113,1.0.0,4297
camino,0.0.1,6545
caml,0.1.0,1547
camlistore,0.0.3,9682
camls,0.1.0,2502
camo,0.2.1,22281
camo_image_tag,0.0.1,4706
camo-rb,0.0.2,3622
camouflage,0.0.3,7531
camp3,0.0.4,6317
campa,0.1.3,6186
campact_user_service,4.1.1,14656
campagne,0.2.2,23513
campaign_by_msg91,0.1.6,1788
campaign_cash,2.9.2,147634
campaign_hq,0.1.1,677
campaigning,0.15.0,10694
campaign_master,1.0.1,7681
campaign_monitor,0.1.1,47269
campaign_monitor_party,0.2.1,24575
campaign_monitor_private,0.1.1,5460
campaign_monitor_subscriber,1.0.4,34656
campay,0.1.1,616
campbellhay-bureau,4.1.8,654
campbellhay-mongo,1.0.14,442
campbell_view_tool,0.1.0,2698
campchair,0.2.0,14426
camper,0.1.0,11878
camper_van,0.0.16,56838
campfire,0.0.5,6781
campfire_bot,0.0.5,26698
campfire-bot,1.0.0,12999
campfire-bot-absentee-camper,0.3.0,16618
campfire-bot_alexchee,1.0.2,11441
campfire-bot-standup,0.1.0,8982
campfire_chat,0.0.1,4266
campfire_export,0.3.0,32583
campfire_handler,0.0.4,15549
campfire_logic,2.0.7,55181
campfire-notifier,0.1.2,14164
campfire-say,0.0.1,4634
campfiyah,0.0.6,20963
campgrounds,0.0.2,8059
campi,0.0.2,3967
camping,3.1.3,113305
camping-abingo,1.0.8,21551
camping_generator,0.2.0,10053
camping-kirbybase,0.0.1,4726
camping-oauth,1.0.0,5397
camping-omnibus,2.1.523,24717
campline,0.2.0,11979
campminder,1.0.1,6287
campo,0.11.0,30619
camp-rbzmq,0.0.1,2960
camptweet,0.8.4,18449
campusbooks,0.2.0,5079
campuscohort-galvanize,0.0.2,6630
campus_test,0.1.0,2543
campy,1.0.0,94824
campystrano,0.0.3,5746
camt,1.0.0,7421
camtasy,0.0.3,9173
camtool,0.1.2,6027
camt_parser,2.16.0,206393
camunda,0.1.5,9284
camundapi,0.3.0,2557
camunda-workflow,1.0.0,28861
can,0.10.13,17394
can4,1.0.2,3108
can963,969.1.0,8982
canable,0.3.0,68603
canada,0.0.3,10566
canadaduane-rubydoctest,1.0.2,3687
canada_payment,0.1.0,4399
canadapost,0.0.4,9410
canada_post,0.1.2,12401
canada-post-api,0.0.3,20551
canadian_mergers,0.1.0,2462
canal,0.0.4,8998
canalizador,0.6.0,2109
canals,0.9.1,22249
canard,0.4.3,391260
canari,0.2.0,3585
canary,0.0.8,27366
canary-client,0.1.2,7867
canary_ipa,0.4.0,10279
canary_labs,0.4.0,5651
canary_notifier,0.0.31,117549
canator,0.1.5,8742
canaveral,0.0.1,3732
can_be,0.4.0,18026
can_be_flagged,0.0.3,9603
canberra_distance,1.0.1,7754
can_camel,0.3.1,11265
cancan,1.6.10,12945259
cancan-2,2.0.0.alpha,2526
cancancan,3.5.0,62376088
cancancan-activegraph,3.0.2,10975
cancancan-baby_squeel,0.2.0,8335
cancancancan,0.0.2,6791
cancancan_js,1.0.0,861
cancancan_masquerade,0.1.1,4196
cancancan-mongoid,2.0.0,297158
cancancan-neo4j,2.0.0,33571
cancancan_nested_auth,1.0.0,902
cancancan_pub_sub,0.1.0,11731
cancancan_resource_controller,2.0.2,2077
CanCanCanSee,0.2.4,38973
