udgenerator,2145455.9185714284,8,1.1.0,17940,0,https://github.com/akuraru/UserDefaultsCreator,2015-03-18T06:55:07.356Z
udger,150422832.626,2,0.1.1,19718,0,https://github.com/TowerData/udger-ruby,2017-07-14T16:09:42.111Z
udjrb,0,1,0.0.3,5157,2,https://github.com/BinaryMuse/udjrb,2011-05-13T22:57:30.274Z
UDJrb,530.91,2,0.0.2,10035,2,https://github.com/BinaryMuse/UDJrb,2011-05-13T22:38:23.612Z
udm,0,1,0.1.0,2281,0,https://github.com/jonmest/Jekyll,2019-09-27T07:29:24.567Z
udn,4453654.3952,6,0.3.23.5,17144,0,http://www.ntt.com/cloudn/data/paas.html,2013-06-11T13:08:44.519Z
udon,225280.5865,5,0.0.4,16167,0,http://udon.io,2011-08-12T21:24:10.569Z
udongo,1123151.4473943661,72,7.9.0,122166,1,https://github.com/udongo/udongo,2016-05-31T13:50:16.654Z
udooneorest,427070.35575,5,1.2.0,10807,0,http://rubygems.org/gems/udooneorest,2015-12-09T12:29:14.732Z
udp2sqs_client,71548.977,2,0.2.0,6155,0,"",2013-10-03T14:32:25.722Z
udp2sqs_server,0,1,0.1.0,3593,0,"",2013-10-03T15:17:41.928Z
udpbucket,6192734.9898,6,0.1.0,15124,0,http://github.com/nopedial/udpbucket,2014-04-13T13:36:06.164Z
udpfire,0,1,0.0.1,3736,0,http://github.com/jonlambert/udpfire,2013-07-18T11:47:15.694Z
udpmulticast,25374.97457142857,8,0.0.8,16748,0,http://rubygems.org/gems/udpmulticast,2016-03-05T11:35:13.596Z
udp_rest,8304386.154,2,0.9.2,4164,5,https://github.com/reednj/udp_rest,2016-12-09T01:02:05.989Z
udrs,253065.7796,6,0.1.5,13272,0,https://github.com/MaienM/UDRS,2016-05-11T19:41:48.516Z
uds_plus_test_kit,2414270.5336666666,10,1.0.7,3199,2,https://github.com/inferno-framework/uds-plus-test-kit,2023-05-03T13:28:08.666Z
ud_sync,2337004.889,2,0.1.1,4834,2,https://github.com/kurko/ud-sync-rails,2016-01-31T21:26:02.599Z
udt-itf-theme,0,1,0.1.0,445,0,"",2023-04-04T12:00:09.093Z
udup,38456.087,6,0.1.5,2238,0,https://rubygems.org/gems/udup,2023-01-17T13:47:11.800Z
ue,0,1,0.0.0,1058,0,https://github.com/kaiquekandykoga/ue,2022-04-10T23:35:14.904Z
ue4-test-runner,6050.18325,5,0.0.6,8599,0,http://rubygems.org/gems/ue4-test-runner,2021-04-01T14:52:22.233Z
uea-stemmer,49674649.2932,6,0.10.3,76395,52,https://github.com/ealdent/uea-stemmer,2009-10-01T00:41:29.367Z
ueb_connector,0,1,0.0.1,3295,0,https://github.com/liscontrol/ueb_connector,2014-11-30T17:54:00.838Z
uec_express_api,154309.2665,5,0.1.1,14791,0,http://henteko07.hatenablog.com/,2012-12-04T14:54:02.414Z
ueditor,190477.676,2,0.0.2,7226,0,http://www.hi-ruby.com,2012-02-24T09:26:29.123Z
